Targa,TipoCambio,NumeroSerie,PrezzoListino,AnnoImmatricolazione,IdConcessionaria,IdModello,IdColore
KO116SZ,Manuale,SN6266844,37900,2011,CONC13,MOD198,COL14
FL835KL,Automatico,SN1668154,33200,2020,CONC45,MOD58,COL1
LR506FQ,Automatico,SN1714555,19500,2015,CONC98,MOD568,COL11
UW730UT,Automatico,SN3793168,50000,2010,CONC34,MOD491,COL18
TO742NS,Automatico,SN2682183,36600,2013,CONC156,MOD417,COL1
NY724NJ,Manuale,SN8112654,68900,2001,CONC34,MOD99,COL11
WB412BR,Manuale,SN8365872,28900,2007,CONC151,MOD659,COL11
ZO615TK,Automatico,SN2444404,54200,2010,CONC91,MOD378,COL3
EE552TU,Manuale,SN6342932,42200,2022,CONC188,MOD781,COL13
OS737DR,Automatico,SN7736142,28300,2014,CONC131,MOD613,COL17
GG917TG,Automatico,SN9699493,17600,2009,CONC143,MOD280,COL29
XJ768NI,Manuale,SN5724320,55700,2009,CONC194,MOD511,COL8
ZM240XA,Automatico,SN5519765,35700,2014,CONC165,MOD365,COL2
TB420SW,Automatico,SN7088834,67300,2005,CONC21,MOD494,COL6
JP331HS,Manuale,SN2793175,46200,2022,CONC181,MOD344,COL15
CB179YY,Automatico,SN1854416,15900,2011,CONC15,MOD382,COL2
YD346RT,Automatico,SN9468902,63000,2017,CONC85,MOD508,COL16
WL352XE,Automatico,SN2469334,63600,2001,CONC58,MOD238,COL22
BK574IL,Automatico,SN6144565,57800,2010,CONC21,MOD139,COL23
RG418OP,Manuale,SN3344465,45700,2000,CONC49,MOD991,COL1
QZ912ZR,Manuale,SN5825135,44600,2015,CONC77,MOD305,COL6
IZ996UY,Automatico,SN4990784,33000,2000,CONC3,MOD814,COL23
TZ101UU,Manuale,SN5447983,32400,2007,CONC133,MOD383,COL3
QC446IU,Manuale,SN1449292,56700,2006,CONC118,MOD223,COL16
JX142EQ,Manuale,SN3850737,42600,2019,CONC186,MOD669,COL24
QM249FV,Manuale,SN1792292,51300,2011,CONC124,MOD19,COL8
ZR420VZ,Automatico,SN2635591,38600,2004,CONC169,MOD600,COL1
UL445QH,Manuale,SN2055558,53200,2002,CONC127,MOD534,COL28
SL571FK,Automatico,SN7063602,18800,2016,CONC163,MOD421,COL15
NG437NX,Manuale,SN3680120,26000,2004,CONC10,MOD643,COL14
PH510RT,Manuale,SN4232301,32600,2004,CONC147,MOD442,COL24
UL335XN,Automatico,SN5635195,25600,2000,CONC85,MOD596,COL15
YI561AX,Manuale,SN3128764,40300,2014,CONC143,MOD392,COL11
GE921XS,Manuale,SN4573153,24700,2005,CONC109,MOD683,COL3
BN105BW,Manuale,SN4580837,67800,2002,CONC151,MOD15,COL23
UC359RK,Automatico,SN1321076,60100,2005,CONC134,MOD653,COL21
EQ935QH,Automatico,SN6926920,28500,2000,CONC79,MOD135,COL18
MI725IC,Manuale,SN7599127,63600,2024,CONC182,MOD683,COL28
UI820DL,Automatico,SN8984866,28000,2008,CONC138,MOD629,COL20
NO462ZB,Automatico,SN5927031,61000,2018,CONC56,MOD725,COL11
IX583JC,Automatico,SN8326842,67700,2018,CONC200,MOD633,COL26
IL832GF,Manuale,SN7718312,32500,2009,CONC132,MOD923,COL27
UA256AM,Automatico,SN6030449,39300,2002,CONC18,MOD834,COL1
OY351FG,Automatico,SN8506063,22000,2011,CONC120,MOD231,COL9
HN725QF,Automatico,SN5999154,47300,2000,CONC64,MOD324,COL19
PV879IE,Manuale,SN3187254,19300,2006,CONC157,MOD498,COL3
AN134UM,Manuale,SN4538935,39300,2002,CONC189,MOD917,COL21
KY806RD,Manuale,SN5065256,19200,2022,CONC10,MOD364,COL18
LI699RU,Automatico,SN2562552,15500,2007,CONC45,MOD25,COL2
RQ515WF,Manuale,SN8002217,28900,2002,CONC83,MOD422,COL22
NH657IV,Automatico,SN7460817,28300,2022,CONC196,MOD342,COL27
GT900FG,Manuale,SN4379924,55100,2007,CONC80,MOD736,COL23
WX465OI,Automatico,SN9875649,33700,2008,CONC130,MOD563,COL30
LA868EG,Automatico,SN6343456,28800,2015,CONC92,MOD238,COL6
DW645GD,Automatico,SN2258440,68300,2013,CONC14,MOD763,COL23
BE892PT,Automatico,SN8807066,33700,2003,CONC172,MOD264,COL27
NV633TT,Automatico,SN5074841,30700,2014,CONC169,MOD375,COL30
YX381UC,Automatico,SN5274857,15200,2023,CONC112,MOD60,COL7
FZ289EZ,Manuale,SN7283985,22300,2018,CONC92,MOD735,COL1
FZ241SE,Automatico,SN4129809,41600,2002,CONC176,MOD707,COL20
QY765HB,Manuale,SN7860750,34000,2009,CONC193,MOD877,COL25
AK846QI,Manuale,SN3706384,55400,2017,CONC91,MOD39,COL16
IJ591SW,Manuale,SN3761319,29700,2017,CONC186,MOD405,COL4
CY981VB,Automatico,SN7521088,66200,2022,CONC186,MOD765,COL16
FO493HD,Automatico,SN5312406,26400,2020,CONC89,MOD684,COL15
JO483AA,Manuale,SN8543551,44800,2024,CONC151,MOD366,COL28
ZP163SX,Automatico,SN7025694,50600,2001,CONC107,MOD327,COL29
ZR561JO,Manuale,SN3197139,48400,2013,CONC14,MOD427,COL26
JY507KW,Automatico,SN8523267,31500,2011,CONC11,MOD9,COL8
SD570AM,Automatico,SN3665767,68900,2007,CONC20,MOD410,COL18
YJ921AO,Automatico,SN2798144,67400,2003,CONC83,MOD170,COL26
IV228NA,Manuale,SN7424746,38000,2006,CONC123,MOD612,COL5
WO791FH,Automatico,SN1232051,48600,2024,CONC152,MOD972,COL1
AY902UJ,Manuale,SN5124321,33000,2014,CONC163,MOD415,COL21
VA220EH,Automatico,SN3683675,28000,2007,CONC199,MOD981,COL20
GD145UE,Automatico,SN5852004,58900,2000,CONC138,MOD425,COL14
TA198IG,Manuale,SN8179217,21500,2016,CONC147,MOD793,COL11
AG619XF,Manuale,SN6351183,64500,2006,CONC176,MOD129,COL30
DM249XQ,Automatico,SN8203536,35200,2012,CONC180,MOD476,COL24
VO429OI,Automatico,SN2649870,48100,2019,CONC153,MOD650,COL30
WI624SG,Automatico,SN1833429,41500,2008,CONC85,MOD201,COL15
OR307SO,Manuale,SN7449285,41700,2002,CONC71,MOD156,COL20
WP835GS,Automatico,SN7132542,20100,2019,CONC63,MOD519,COL2
YO845RL,Manuale,SN5742680,34600,2006,CONC25,MOD256,COL26
RU937MA,Manuale,SN9303315,23300,2000,CONC93,MOD421,COL21
UN257FA,Automatico,SN6399696,35800,2008,CONC53,MOD500,COL18
TG665HB,Manuale,SN6134332,58800,2020,CONC91,MOD473,COL24
HO516ZY,Manuale,SN8735404,56500,2011,CONC59,MOD770,COL5
OL922MV,Automatico,SN9001857,22000,2004,CONC12,MOD593,COL18
UE841GC,Manuale,SN2248560,62000,2024,CONC62,MOD884,COL1
ES650ZI,Manuale,SN2249012,18000,2015,CONC128,MOD576,COL29
DT926AS,Manuale,SN3227922,53200,2019,CONC87,MOD549,COL23
BP560LY,Manuale,SN1157618,43700,2011,CONC86,MOD330,COL13
BQ685NZ,Manuale,SN2913695,18600,2014,CONC87,MOD282,COL26
NZ262DE,Manuale,SN6212244,26000,2000,CONC68,MOD771,COL7
YQ798ZY,Manuale,SN1554758,44900,2003,CONC94,MOD191,COL23
FQ424MB,Automatico,SN7883225,35800,2015,CONC117,MOD777,COL7
FO481IZ,Manuale,SN2829950,57900,2008,CONC148,MOD78,COL20
NP905PE,Automatico,SN4457779,49200,2015,CONC5,MOD164,COL14
IT227JW,Automatico,SN4584775,33700,2013,CONC147,MOD302,COL18
CI595NP,Manuale,SN4253148,56300,2000,CONC22,MOD781,COL4
ZY220CC,Manuale,SN7442981,23300,2019,CONC24,MOD710,COL2
BP318OV,Automatico,SN3597683,68900,2004,CONC20,MOD587,COL5
BB214EP,Automatico,SN2375662,36400,2004,CONC178,MOD624,COL22
LB688QV,Manuale,SN4032397,29500,2004,CONC73,MOD808,COL28
ST415DV,Manuale,SN3069363,16000,2016,CONC93,MOD768,COL26
TK678HT,Automatico,SN4674331,62100,2009,CONC178,MOD243,COL2
QO498AS,Manuale,SN8275766,38900,2000,CONC104,MOD82,COL27
DV816GY,Manuale,SN2150040,50100,2010,CONC130,MOD82,COL13
DP883ZN,Manuale,SN7159915,17900,2001,CONC91,MOD591,COL4
SG423IE,Automatico,SN6192201,60400,2014,CONC6,MOD86,COL11
MY359MF,Manuale,SN2038715,60000,2006,CONC119,MOD923,COL26
QY734NT,Automatico,SN2767560,29200,2011,CONC80,MOD128,COL18
FC283RN,Automatico,SN1541905,40400,2015,CONC179,MOD762,COL9
JJ977YK,Manuale,SN7816405,21900,2005,CONC92,MOD284,COL4
KZ154CQ,Automatico,SN5245979,47600,2023,CONC117,MOD870,COL5
ZA181ZX,Automatico,SN5857354,68900,2013,CONC127,MOD531,COL1
OX785WP,Manuale,SN9033287,54000,2004,CONC33,MOD935,COL7
GW323WK,Automatico,SN5321468,18000,2001,CONC166,MOD963,COL25
RS562PH,Automatico,SN3844855,33400,2006,CONC47,MOD19,COL16
EN424DU,Automatico,SN7111896,48300,2001,CONC139,MOD342,COL18
HF546SP,Manuale,SN8193702,69100,2004,CONC128,MOD332,COL23
JY154TR,Automatico,SN2925872,24300,2015,CONC79,MOD725,COL2
GH406KU,Manuale,SN9035573,35600,2017,CONC141,MOD88,COL2
EY872KB,Automatico,SN2653655,42500,2014,CONC116,MOD291,COL5
GM855NC,Automatico,SN9426736,30400,2006,CONC159,MOD317,COL11
FE979RD,Automatico,SN8330903,69900,2000,CONC77,MOD317,COL6
WW674BH,Manuale,SN7392266,52900,2018,CONC106,MOD33,COL18
SH278UM,Automatico,SN7042759,48800,2014,CONC113,MOD284,COL4
RJ549SQ,Automatico,SN4736101,44400,2022,CONC146,MOD820,COL27
AV799DK,Manuale,SN8953982,63300,2017,CONC44,MOD18,COL29
ON127AQ,Manuale,SN7976800,49700,2003,CONC114,MOD79,COL17
JI321MX,Automatico,SN2809886,47800,2022,CONC183,MOD917,COL26
ED570EC,Automatico,SN2648385,51800,2001,CONC196,MOD763,COL13
IA917SL,Manuale,SN9887650,63100,2009,CONC147,MOD922,COL5
ZQ430ST,Manuale,SN2962660,31000,2006,CONC73,MOD735,COL30
MS152FV,Manuale,SN5411457,34900,2018,CONC2,MOD658,COL28
WE945IX,Manuale,SN4308086,31500,2004,CONC3,MOD648,COL14
KZ660GR,Manuale,SN4305937,16500,2018,CONC120,MOD924,COL19
VP309MT,Automatico,SN7390737,67800,2011,CONC160,MOD432,COL30
AN867TT,Automatico,SN3299815,21200,2022,CONC53,MOD322,COL3
DA920LM,Automatico,SN1344001,41100,2006,CONC19,MOD24,COL19
TK582BX,Automatico,SN8539138,67300,2008,CONC1,MOD226,COL3
EX348GC,Automatico,SN9387496,64500,2015,CONC115,MOD854,COL7
YH824VT,Manuale,SN9732393,50900,2007,CONC75,MOD698,COL9
LC339DD,Manuale,SN1637353,58800,2006,CONC14,MOD372,COL12
SA315JZ,Automatico,SN4465502,41500,2016,CONC146,MOD310,COL13
XE364GE,Manuale,SN7973567,16400,2019,CONC70,MOD457,COL7
KB573IK,Automatico,SN9464914,51800,2020,CONC185,MOD939,COL22
IG646YU,Manuale,SN3406175,40300,2011,CONC124,MOD319,COL3
FI578ZI,Automatico,SN1442040,63400,2018,CONC1,MOD285,COL9
XF852SN,Manuale,SN9228058,16500,2006,CONC88,MOD419,COL9
OC124IZ,Manuale,SN3505232,20200,2024,CONC62,MOD873,COL1
ER455LN,Automatico,SN1293186,40500,2007,CONC127,MOD654,COL26
LX905PN,Automatico,SN1177897,38700,2013,CONC86,MOD467,COL28
IU640GO,Manuale,SN4126515,61800,2019,CONC183,MOD913,COL26
JR454FF,Manuale,SN9075440,67600,2023,CONC89,MOD449,COL18
HT114RU,Manuale,SN6166427,58500,2018,CONC119,MOD230,COL9
HO663WW,Automatico,SN2590846,49600,2007,CONC53,MOD385,COL20
QA384BJ,Automatico,SN4406386,44800,2013,CONC53,MOD809,COL9
WW125GP,Automatico,SN8113369,35300,2021,CONC143,MOD969,COL10
XN715UC,Automatico,SN2142260,54900,2009,CONC61,MOD270,COL13
XK720MI,Automatico,SN5538261,53300,2011,CONC84,MOD229,COL25
TK845KD,Automatico,SN3376534,34500,2005,CONC154,MOD544,COL13
DA462XB,Automatico,SN1735507,39900,2017,CONC145,MOD774,COL10
CO552OD,Manuale,SN2415299,69100,2011,CONC130,MOD699,COL2
DV494VT,Automatico,SN1713990,43900,2019,CONC196,MOD803,COL16
HA615NH,Automatico,SN3321979,38500,2007,CONC122,MOD320,COL19
MZ809JC,Manuale,SN6166235,23300,2015,CONC86,MOD599,COL23
MF482BB,Manuale,SN2396276,56400,2024,CONC138,MOD112,COL7
RQ212NW,Automatico,SN7903186,18700,2004,CONC86,MOD465,COL4
GK880QD,Manuale,SN7131456,26500,2015,CONC37,MOD788,COL4
NV325ST,Manuale,SN8548489,23500,2003,CONC124,MOD461,COL4
HW592OD,Automatico,SN7343208,60200,2018,CONC40,MOD296,COL19
ZS818NK,Manuale,SN1711272,43600,2007,CONC59,MOD400,COL8
XM200CY,Manuale,SN9810579,51400,2014,CONC155,MOD599,COL8
PE315EH,Automatico,SN7746975,53700,2008,CONC78,MOD911,COL11
KS855XY,Manuale,SN3557667,54700,2023,CONC14,MOD736,COL4
IM467NV,Manuale,SN1206294,69300,2011,CONC139,MOD422,COL2
TI352YE,Automatico,SN1811522,31800,2012,CONC121,MOD74,COL30
MH219QH,Manuale,SN3950227,54900,2004,CONC80,MOD510,COL13
GB788AE,Manuale,SN5898614,53800,2024,CONC115,MOD139,COL26
HL987JQ,Manuale,SN4853806,24900,2000,CONC21,MOD678,COL16
TZ991CW,Automatico,SN9295574,46400,2016,CONC136,MOD223,COL11
TQ378LS,Manuale,SN9689618,28000,2001,CONC109,MOD341,COL28
WZ428SY,Automatico,SN3603399,37700,2007,CONC95,MOD174,COL10
ZQ403CD,Automatico,SN9750946,27300,2011,CONC122,MOD887,COL13
SI397OL,Automatico,SN2313454,35000,2008,CONC187,MOD42,COL4
FY901CN,Manuale,SN6360270,52000,2002,CONC149,MOD135,COL15
AW436BJ,Automatico,SN8714499,15400,2022,CONC93,MOD473,COL18
XS965TO,Manuale,SN3717490,43700,2023,CONC44,MOD479,COL5
UX150VD,Automatico,SN5841847,56400,2005,CONC175,MOD903,COL21
LB422HR,Automatico,SN4582478,69100,2017,CONC129,MOD212,COL29
GX806WZ,Automatico,SN9788265,28300,2011,CONC158,MOD203,COL11
LB366ND,Manuale,SN4703615,49400,2020,CONC48,MOD451,COL29
OP176CO,Automatico,SN9047849,53900,2012,CONC198,MOD285,COL18
KY552OL,Manuale,SN5687914,44100,2021,CONC195,MOD39,COL29
YN625GP,Automatico,SN8073771,50000,2001,CONC184,MOD411,COL26
EB369BU,Automatico,SN5994523,38000,2005,CONC134,MOD399,COL30
CU834HX,Manuale,SN6989609,34700,2024,CONC149,MOD650,COL18
LW342QK,Manuale,SN1961166,37600,2001,CONC145,MOD183,COL4
UO577GM,Manuale,SN8632512,18200,2023,CONC62,MOD926,COL3
GM561SO,Automatico,SN1379948,62600,2012,CONC120,MOD264,COL4
EJ491IH,Automatico,SN4733648,49800,2010,CONC47,MOD570,COL22
NT348MG,Manuale,SN5615908,47300,2011,CONC19,MOD748,COL16
KX726MX,Manuale,SN1749621,22700,2003,CONC104,MOD702,COL6
CB980TT,Automatico,SN6130587,33000,2000,CONC102,MOD993,COL3
CG373UC,Automatico,SN7317066,39300,2008,CONC81,MOD142,COL19
IE290BZ,Automatico,SN2112323,32000,2015,CONC171,MOD249,COL20
GX893SZ,Automatico,SN3517991,31900,2003,CONC147,MOD205,COL15
CO274UJ,Automatico,SN7099755,55400,2006,CONC185,MOD999,COL15
SJ968VH,Manuale,SN4224438,15900,2004,CONC126,MOD909,COL9
ME960MX,Automatico,SN6868200,16000,2019,CONC33,MOD723,COL26
SW238UN,Manuale,SN2953313,47700,2005,CONC197,MOD782,COL12
JI464AK,Manuale,SN8695155,52100,2023,CONC26,MOD961,COL16
ME102TI,Automatico,SN2232245,37400,2014,CONC125,MOD499,COL5
WH962CE,Manuale,SN3415157,30500,2011,CONC39,MOD176,COL8
QB658LS,Automatico,SN6461834,51600,2000,CONC32,MOD856,COL27
SG394IX,Manuale,SN1737661,53300,2020,CONC163,MOD740,COL13
CS419RA,Manuale,SN4250079,24900,2007,CONC27,MOD686,COL10
JD104JD,Automatico,SN3754376,45800,2012,CONC64,MOD649,COL19
DV632GT,Manuale,SN1034718,46300,2017,CONC174,MOD623,COL26
AW105PR,Manuale,SN2032053,17400,2008,CONC134,MOD223,COL9
UH707VA,Automatico,SN3705045,55700,2021,CONC148,MOD165,COL29
BF569SK,Manuale,SN1878430,59300,2011,CONC61,MOD123,COL2
AV587RS,Automatico,SN8521074,39900,2021,CONC32,MOD722,COL10
HP123OX,Manuale,SN8491911,67300,2015,CONC9,MOD861,COL10
FZ166YR,Automatico,SN4547751,35100,2006,CONC181,MOD775,COL2
DM428UR,Manuale,SN3583903,34500,2010,CONC5,MOD793,COL19
CL463QM,Automatico,SN8000325,23200,2022,CONC23,MOD928,COL30
LE476YC,Manuale,SN9503034,25100,2013,CONC54,MOD922,COL15
XL770HS,Manuale,SN3946845,41300,2007,CONC25,MOD973,COL7
WT762SL,Automatico,SN6712455,44300,2012,CONC83,MOD391,COL30
XI888WT,Automatico,SN1388567,27100,2015,CONC111,MOD225,COL11
TD862RF,Automatico,SN5547234,16700,2005,CONC57,MOD163,COL16
ZA180UP,Manuale,SN3284810,50600,2014,CONC194,MOD403,COL7
FQ958BQ,Automatico,SN2162275,56600,2024,CONC85,MOD990,COL19
ZY289MN,Automatico,SN6582659,40700,2004,CONC69,MOD777,COL14
AF279HO,Automatico,SN5302612,54900,2017,CONC21,MOD385,COL29
QP393XW,Manuale,SN2021212,36800,2023,CONC49,MOD270,COL4
DO719VE,Automatico,SN6414075,37700,2012,CONC86,MOD279,COL25
CP386AT,Manuale,SN6368101,66600,2023,CONC149,MOD832,COL27
LK559MG,Manuale,SN7377226,19000,2024,CONC98,MOD429,COL9
HS758RH,Manuale,SN7725115,38300,2020,CONC90,MOD983,COL6
AJ656SD,Automatico,SN7541301,57800,2004,CONC126,MOD435,COL7
SS433NY,Manuale,SN5040820,69000,2023,CONC79,MOD922,COL3
TQ582OO,Automatico,SN1793758,42200,2021,CONC200,MOD728,COL19
EG372SB,Automatico,SN5929089,48900,2002,CONC65,MOD78,COL20
GO286UG,Manuale,SN8047859,59000,2003,CONC41,MOD707,COL26
CG494AA,Manuale,SN3637591,39800,2017,CONC149,MOD337,COL24
EH186IA,Manuale,SN6227545,32600,2012,CONC163,MOD358,COL28
ZM261SH,Automatico,SN9153181,15100,2024,CONC8,MOD946,COL18
TY175TJ,Automatico,SN5603474,26800,2022,CONC96,MOD87,COL7
UF307GS,Manuale,SN1801848,21000,2018,CONC26,MOD955,COL29
PY207SE,Automatico,SN2436723,26500,2001,CONC18,MOD669,COL30
LM966ZJ,Manuale,SN2085644,68700,2022,CONC61,MOD19,COL24
DB439KB,Automatico,SN5711784,29200,2020,CONC55,MOD169,COL21
DO506KT,Manuale,SN9411314,64100,2022,CONC141,MOD135,COL13
RB990PK,Automatico,SN5260063,46900,2021,CONC182,MOD574,COL19
TW358QM,Automatico,SN7259675,55900,2013,CONC134,MOD550,COL14
BX272KL,Manuale,SN6609265,40200,2016,CONC31,MOD317,COL19
QQ444ZQ,Manuale,SN3592289,55100,2009,CONC163,MOD929,COL30
DC484BH,Automatico,SN2086492,47600,2019,CONC57,MOD666,COL27
HB808YV,Manuale,SN6158425,31000,2013,CONC79,MOD289,COL22
DN318JF,Automatico,SN3831342,35600,2023,CONC34,MOD172,COL21
PI921KM,Manuale,SN1041011,56600,2006,CONC47,MOD322,COL7
BD615ND,Manuale,SN8084668,38900,2004,CONC142,MOD271,COL8
VX308IC,Automatico,SN5458036,37300,2021,CONC146,MOD875,COL20
DT189TT,Manuale,SN3435090,59400,2002,CONC112,MOD626,COL26
WV695VG,Manuale,SN5816488,68400,2006,CONC193,MOD165,COL15
VJ300TZ,Automatico,SN5503178,17900,2017,CONC100,MOD531,COL24
HZ929EI,Manuale,SN2805547,53400,2012,CONC49,MOD563,COL15
KL534HL,Automatico,SN7930746,60900,2003,CONC145,MOD165,COL18
NN993TJ,Manuale,SN8816080,39800,2019,CONC163,MOD407,COL22
WV513PT,Manuale,SN6459237,52600,2024,CONC93,MOD312,COL12
RV767XS,Automatico,SN1304361,66300,2010,CONC141,MOD979,COL14
AT109TH,Automatico,SN7458500,52200,2018,CONC139,MOD104,COL5
QA323HB,Manuale,SN6932315,68000,2021,CONC184,MOD457,COL25
WU175YH,Manuale,SN5626957,50400,2013,CONC59,MOD269,COL27
ER496VH,Manuale,SN9178832,24200,2023,CONC179,MOD699,COL2
ME137BY,Manuale,SN8526718,36800,2005,CONC28,MOD36,COL21
AU232OW,Automatico,SN3424864,25600,2022,CONC33,MOD149,COL9
QV961KJ,Automatico,SN4018267,37600,2019,CONC143,MOD634,COL24
WS645RJ,Automatico,SN4977185,49600,2013,CONC71,MOD190,COL15
ZS779VK,Manuale,SN3752026,34100,2013,CONC51,MOD818,COL22
CU147UQ,Manuale,SN8498095,41300,2005,CONC22,MOD275,COL16
AC950JU,Automatico,SN6320469,35000,2010,CONC190,MOD777,COL10
ZV295AD,Manuale,SN6949502,54600,2022,CONC15,MOD361,COL3
ZJ667MV,Automatico,SN6030739,51800,2001,CONC175,MOD77,COL4
JM121ED,Manuale,SN9602785,26500,2005,CONC40,MOD463,COL25
MD295WH,Manuale,SN7435397,58800,2015,CONC76,MOD890,COL7
CT775PD,Automatico,SN5716979,54500,2014,CONC31,MOD101,COL4
WN263MR,Manuale,SN3512910,40300,2021,CONC153,MOD815,COL23
QA940AH,Automatico,SN5892770,57000,2007,CONC34,MOD18,COL1
NK507BL,Manuale,SN9134928,47800,2006,CONC127,MOD287,COL2
BJ743HY,Manuale,SN1447643,66600,2013,CONC74,MOD323,COL6
TB809GW,Automatico,SN8797552,68800,2009,CONC150,MOD648,COL6
CN962HC,Manuale,SN8792502,44700,2007,CONC112,MOD473,COL20
IW223QM,Automatico,SN1786392,57500,2002,CONC36,MOD709,COL21
PY935MT,Automatico,SN1551174,30600,2015,CONC123,MOD445,COL21
QN914EO,Automatico,SN5599159,23100,2011,CONC120,MOD883,COL15
SD925VN,Automatico,SN6051237,16900,2009,CONC172,MOD950,COL17
EZ799ZO,Manuale,SN4821489,37900,2015,CONC78,MOD845,COL4
EX380SH,Automatico,SN7442400,52600,2023,CONC174,MOD426,COL4
JN926CQ,Automatico,SN5560969,49200,2008,CONC166,MOD759,COL14
IP766QN,Manuale,SN3115284,16600,2022,CONC4,MOD338,COL29
IL609RL,Manuale,SN5470244,51300,2002,CONC45,MOD775,COL10
VG109HM,Manuale,SN4159192,28800,2019,CONC56,MOD945,COL9
NA264VJ,Automatico,SN2583630,68600,2017,CONC179,MOD784,COL21
DT959DW,Automatico,SN2094090,40900,2020,CONC168,MOD290,COL30
EQ683ZI,Automatico,SN3112340,53800,2017,CONC159,MOD990,COL14
SS460RR,Manuale,SN3284888,17500,2000,CONC124,MOD450,COL30
BV767MF,Automatico,SN5551292,59300,2020,CONC147,MOD752,COL30
JZ243SJ,Automatico,SN6396430,47700,2015,CONC192,MOD588,COL17
YE105YT,Manuale,SN9854226,17100,2005,CONC99,MOD15,COL2
HO119AN,Automatico,SN5934860,20300,2008,CONC83,MOD119,COL29
SM861DJ,Manuale,SN1673382,25000,2001,CONC36,MOD729,COL11
LW493AJ,Manuale,SN3208493,23000,2020,CONC21,MOD638,COL4
EN670KK,Manuale,SN9201551,31000,2017,CONC27,MOD9,COL7
WT354IL,Manuale,SN1486336,16400,2014,CONC137,MOD758,COL12
SG662BR,Manuale,SN3974918,36900,2022,CONC2,MOD807,COL19
PO524RH,Automatico,SN5201637,69500,2012,CONC59,MOD297,COL3
ZJ820VS,Manuale,SN3420986,33400,2023,CONC83,MOD934,COL25
VD879FA,Automatico,SN8741285,16700,2004,CONC167,MOD881,COL5
FX480AR,Manuale,SN9626415,46800,2001,CONC144,MOD701,COL5
PC500NN,Manuale,SN6867954,48500,2023,CONC10,MOD396,COL1
CA254TV,Automatico,SN1930041,27900,2012,CONC97,MOD102,COL18
LQ245WC,Manuale,SN6316362,20500,2016,CONC164,MOD384,COL11
UI375FN,Automatico,SN3309016,57100,2000,CONC146,MOD157,COL22
FY522EV,Manuale,SN5253410,63300,2022,CONC48,MOD547,COL12
GJ578YO,Manuale,SN1419052,15700,2020,CONC70,MOD33,COL15
DK521AR,Automatico,SN4308089,46100,2006,CONC113,MOD398,COL13
AE472JO,Manuale,SN6177476,31900,2016,CONC15,MOD49,COL10
US632GH,Manuale,SN4216924,26300,2022,CONC22,MOD250,COL10
WJ108ES,Manuale,SN2088335,28800,2000,CONC3,MOD272,COL5
OZ217TL,Automatico,SN1537640,57500,2021,CONC66,MOD144,COL3
LP308KA,Manuale,SN7193293,43800,2001,CONC73,MOD2,COL21
CQ662GR,Automatico,SN7391326,29200,2012,CONC74,MOD140,COL16
KP776SH,Automatico,SN6731226,29600,2021,CONC160,MOD948,COL24
ZU419FR,Automatico,SN1289169,23600,2002,CONC126,MOD173,COL24
PP271EA,Automatico,SN3163018,62100,2023,CONC194,MOD653,COL20
MV477DS,Automatico,SN2124986,45100,2007,CONC58,MOD939,COL18
YR396XS,Manuale,SN7651838,36400,2014,CONC5,MOD27,COL28
ZN565CS,Automatico,SN9497004,63300,2016,CONC93,MOD817,COL12
SV268FM,Automatico,SN3176090,59700,2006,CONC138,MOD361,COL13
QC925BH,Manuale,SN5146413,42200,2010,CONC195,MOD723,COL17
ZN855XL,Automatico,SN8821731,69200,2010,CONC73,MOD849,COL3
HS806WP,Manuale,SN6461022,44700,2008,CONC133,MOD109,COL5
TS839WC,Automatico,SN9635027,47600,2000,CONC46,MOD451,COL11
XF543UJ,Automatico,SN5667435,63400,2016,CONC4,MOD196,COL1
QS857KE,Automatico,SN9272526,24200,2004,CONC56,MOD187,COL2
IC118GQ,Automatico,SN4207613,33400,2014,CONC123,MOD223,COL9
VI152AI,Manuale,SN7824377,35400,2012,CONC63,MOD532,COL26
QO674MW,Automatico,SN7031775,59300,2024,CONC18,MOD704,COL28
LY801VP,Manuale,SN9493143,42100,2006,CONC200,MOD799,COL28
ZK221SA,Automatico,SN1603122,61800,2010,CONC13,MOD678,COL3
FR854PE,Automatico,SN2445337,25600,2009,CONC69,MOD62,COL6
KD345ZF,Manuale,SN9320724,17000,2014,CONC15,MOD496,COL11
TB342CT,Manuale,SN3561090,25100,2024,CONC134,MOD736,COL5
TN315ER,Automatico,SN4909382,57400,2005,CONC185,MOD782,COL19
AT834HB,Manuale,SN2182089,44300,2014,CONC168,MOD310,COL23
BV452LY,Automatico,SN2386180,60600,2023,CONC101,MOD185,COL9
CQ496JR,Manuale,SN9762704,65000,2008,CONC46,MOD712,COL17
RL347TK,Manuale,SN6880533,51500,2020,CONC120,MOD959,COL10
VJ990GY,Manuale,SN7339105,30000,2007,CONC77,MOD444,COL30
EO196JY,Automatico,SN9378553,62700,2000,CONC194,MOD797,COL7
HL981DV,Manuale,SN6794248,37000,2012,CONC157,MOD204,COL9
GI534FL,Automatico,SN8389918,58300,2005,CONC165,MOD580,COL5
MY851OX,Automatico,SN3481656,25400,2010,CONC131,MOD111,COL16
OU772JC,Automatico,SN4910715,56300,2006,CONC113,MOD610,COL21
PQ533OB,Manuale,SN3432208,22000,2010,CONC111,MOD250,COL25
KP477FB,Manuale,SN5385008,34600,2013,CONC3,MOD940,COL20
EV452OE,Automatico,SN3090585,46200,2023,CONC115,MOD292,COL7
